PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,YEAR_MONTH,ACTIVE_LISTINGS_RATE,MIN_PRICE_ACT,MAX_PRICE_ACT,MEDIAN_PRICE_ACT,NUMBER_OF_DISTINCT_HOSTS,SUPER_HOST_RATE,AVG_REV_SCORE_ACT,PERCENTAGE_CHANGE_FOR_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_FOR_INACTIVE_LISTINGS,TOTAL_NUMBER_OF_STAYS,AVERAGE_ESTIMATED_REVENUE_PER_ACTIVE_LISTINGS
Townhouse,Entire home/apt,8,2020-07-01,100.000000,108,900,339.5,42,23.809500,93.057143,-12.963000,,974,7422.765957
Townhouse,Entire home/apt,9,2020-05-01,100.000000,187,1050,264.5,12,33.333300,94.666667,,,303,6380.933333
Townhouse,Entire home/apt,9,2020-06-01,100.000000,174,1050,290,10,30.000000,95.750000,-20.000000,,292,7737.250000
Townhouse,Entire home/apt,9,2020-07-01,100.000000,176,1049,264,8,25.000000,95.300000,-16.666700,,249,8989.300000
Townhouse,Entire home/apt,10,2020-05-01,100.000000,89,801,299,17,41.176500,93.894737,,,309,6536.238095
Townhouse,Entire home/apt,10,2020-06-01,100.000000,90,799,298,15,40.000000,94.055556,-9.523800,,297,7277.947368
Townhouse,Entire home/apt,10,2020-07-01,100.000000,91,800,299,13,46.153800,92.071429,-21.052600,,225,6312.666667
Townhouse,Entire home/apt,11,2020-05-01,100.000000,200,276,238,2,50.000000,91.000000,,,54,6540.000000
Townhouse,Entire home/apt,11,2020-06-01,100.000000,198,198,198,1,100.000000,94.000000,-50.000000,,21,4158.000000
Townhouse,Entire home/apt,11,2020-07-01,100.000000,198,198,198,1,100.000000,94.000000,0.000000,,11,2178.000000
Townhouse,Entire home/apt,12,2020-05-01,100.000000,111,501,374.5,8,25.000000,93.666667,,,115,3983.300000
Townhouse,Entire home/apt,12,2020-06-01,100.000000,110,500,398,7,28.571400,93.875000,-10.000000,,120,3562.222222
Townhouse,Entire home/apt,12,2020-07-01,100.000000,111,500,449,5,40.000000,93.833333,-22.222200,,51,2181.000000
Townhouse,Entire home/apt,13,2020-05-01,100.000000,398,400,399,2,0.000000,95.000000,,,21,4200.000000
Townhouse,Entire home/apt,13,2020-06-01,100.000000,398,399,398.5,2,0.000000,95.000000,0.000000,,33,6582.000000
Townhouse,Entire home/apt,13,2020-07-01,100.000000,399,399,399,1,0.000000,95.000000,-50.000000,,25,9975.000000
Townhouse,Entire home/apt,14,2020-05-01,100.000000,501,501,501,1,0.000000,96.000000,,,30,15030.000000
Townhouse,Entire home/apt,14,2020-06-01,100.000000,501,501,501,1,0.000000,96.000000,0.000000,,30,15030.000000
Townhouse,Entire home/apt,14,2020-07-01,100.000000,500,500,500,1,0.000000,96.000000,0.000000,,30,15000.000000
Townhouse,Entire home/apt,15,2020-05-01,100.000000,168,300,280,3,33.333300,94.666667,,,50,4733.333333
Townhouse,Entire home/apt,15,2020-06-01,100.000000,168,260,214,2,50.000000,95.500000,-33.333300,,35,4320.000000
Townhouse,Entire home/apt,15,2020-07-01,100.000000,168,398,283,1,0.000000,96.500000,0.000000,,8,1247.000000
Townhouse,Entire home/apt,16,2020-05-01,100.000000,334,334,334,1,0.000000,78.000000,,,21,7014.000000
Townhouse,Private room,1,2020-05-01,100.000000,20,300,55,190,12.631600,92.220690,,,4707,1427.051402
Townhouse,Private room,1,2020-06-01,100.000000,20,300,54.5,185,11.891900,91.927536,-2.803700,,4652,1466.725962
Townhouse,Private room,1,2020-07-01,100.000000,20,480,55.5,146,12.328800,91.930693,-22.115400,,3691,1484.117284
Townhouse,Private room,2,2020-05-01,100.000000,28,300,71.5,485,14.639200,94.014963,,,11532,1640.359929
Townhouse,Private room,2,2020-06-01,100.000000,28,300,72,470,14.468100,94.101299,-3.723400,,11473,1690.232044
Townhouse,Private room,2,2020-07-01,100.000000,29,300,70,415,17.108400,94.240964,-14.364600,,9433,1628.458065
Townhouse,Private room,3,2020-05-01,100.000000,31,240,71,28,10.714300,90.967742,,,670,1161.525000
Townhouse,Private room,3,2020-06-01,100.000000,30,240,71.5,29,6.896600,91.193548,2.500000,,755,1364.121951
Townhouse,Private room,3,2020-07-01,100.000000,30,240,70,28,7.142900,91.928571,-7.317100,,658,1300.447368
Townhouse,Private room,4,2020-05-01,100.000000,31,259,97.5,25,12.000000,94.611111,,,578,2601.037037
Townhouse,Private room,4,2020-06-01,100.000000,30,259,93.5,24,12.500000,94.294118,-3.703700,,511,2344.653846
Townhouse,Private room,4,2020-07-01,100.000000,30,250,85,19,10.526300,92.545455,-23.076900,,432,2097.300000
Townhouse,Private room,5,2020-05-01,100.000000,55,149,109.5,5,0.000000,88.250000,,,87,2102.800000
Townhouse,Private room,5,2020-06-01,100.000000,55,149,110,5,0.000000,88.250000,0.000000,,62,1357.800000
Townhouse,Private room,5,2020-07-01,100.000000,56,150,110.5,4,0.000000,84.333333,-20.000000,,32,970.000000
Townhouse,Private room,6,2020-05-01,100.000000,69,220,90.5,4,25.000000,95.750000,,,110,3322.500000
Townhouse,Private room,6,2020-06-01,100.000000,69,220,91.5,4,25.000000,95.750000,0.000000,,119,3522.750000
Townhouse,Private room,6,2020-07-01,100.000000,69,220,150.5,3,33.333300,94.333333,-25.000000,,60,1500.000000
Townhouse,Private room,7,2020-05-01,100.000000,285,285,285,1,0.000000,100.000000,,,30,8550.000000
Townhouse,Private room,7,2020-06-01,100.000000,285,285,285,1,0.000000,100.000000,0.000000,,30,8550.000000
Townhouse,Private room,7,2020-07-01,100.000000,285,285,285,1,0.000000,100.000000,0.000000,,30,8550.000000
Townhouse,Shared room,1,2020-05-01,100.000000,28,1000,41,8,0.000000,87.500000,,,123,476.000000
Townhouse,Shared room,1,2020-06-01,100.000000,29,999,41,9,0.000000,85.600000,10.000000,,123,440.909091
Townhouse,Shared room,1,2020-07-01,100.000000,29,999,40.5,6,0.000000,87.500000,-27.272700,,122,598.375000
Townhouse,Shared room,2,2020-05-01,100.000000,35,35,35,1,0.000000,100.000000,,,19,665.000000
Townhouse,Shared room,2,2020-06-01,100.000000,34,34,34,1,0.000000,100.000000,0.000000,,30,1020.000000
Townhouse,Shared room,2,2020-07-01,100.000000,35,35,35,1,0.000000,100.000000,0.000000,,21,735.000000
Townhouse,Shared room,4,2020-05-01,100.000000,57,57,57,1,0.000000,,,,30,1710.000000
Townhouse,Shared room,4,2020-06-01,100.000000,41,57,49,2,0.000000,,100.000000,,30,855.000000
Townhouse,Shared room,6,2020-05-01,100.000000,44,44,44,1,0.000000,,,,0,0.000000
Townhouse,Shared room,6,2020-06-01,100.000000,45,45,45,1,0.000000,,0.000000,,0,0.000000
Townhouse,Shared room,6,2020-07-01,100.000000,46,46,46,1,0.000000,,0.000000,,0,0.000000
Train,Entire home/apt,2,2020-05-01,100.000000,111,111,111,1,100.000000,99.000000,,,30,3330.000000
Train,Entire home/apt,2,2020-06-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,30,3300.000000
Train,Entire home/apt,2,2020-07-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,15,1650.000000
Train,Entire home/apt,2,2020-08-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,30,3300.000000
Train,Entire home/apt,2,2020-09-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,19,2090.000000
Train,Entire home/apt,2,2020-10-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,30,3300.000000
Train,Entire home/apt,2,2020-11-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,30,3300.000000
Train,Entire home/apt,2,2020-12-01,100.000000,110,110,110,1,100.000000,99.000000,0.000000,,26,2860.000000
Train,Entire home/apt,2,2021-01-01,100.000000,150,150,150,1,100.000000,99.000000,0.000000,,22,3300.000000
Train,Entire home/apt,2,2021-02-01,100.000000,150,150,150,1,100.000000,99.000000,0.000000,,4,600.000000
Train,Entire home/apt,2,2021-03-01,100.000000,150,150,150,1,100.000000,99.000000,0.000000,,4,600.000000
Train,Entire home/apt,2,2021-04-01,100.000000,150,150,150,1,100.000000,99.000000,0.000000,,12,1800.000000
Train,Private room,4,2020-05-01,100.000000,181,181,181,1,0.000000,93.000000,,,30,5430.000000
Train,Private room,4,2020-06-01,100.000000,180,180,180,1,0.000000,93.000000,0.000000,,20,3600.000000
Train,Private room,4,2020-07-01,100.000000,180,180,180,1,0.000000,93.000000,0.000000,,0,0.000000
Treehouse,Entire home/apt,2,2020-05-01,100.000000,501,501,501,1,0.000000,93.000000,,,30,15030.000000
Treehouse,Entire home/apt,2,2020-06-01,100.000000,500,500,500,1,0.000000,95.000000,0.000000,,27,13500.000000
Treehouse,Entire home/apt,2,2020-07-01,100.000000,500,500,500,1,0.000000,95.000000,0.000000,,30,15000.000000
Treehouse,Entire home/apt,2,2020-08-01,100.000000,375,375,375,1,0.000000,95.000000,0.000000,,30,11250.000000
Treehouse,Entire home/apt,2,2020-09-01,100.000000,375,375,375,1,0.000000,95.000000,0.000000,,30,11250.000000
Treehouse,Entire home/apt,2,2020-10-01,100.000000,520,520,520,1,0.000000,92.000000,0.000000,,30,15600.000000
Treehouse,Entire home/apt,2,2020-11-01,100.000000,520,520,520,1,0.000000,92.000000,0.000000,,27,14040.000000
Treehouse,Entire home/apt,2,2020-12-01,100.000000,520,520,520,1,0.000000,92.000000,0.000000,,27,14040.000000
Treehouse,Entire home/apt,3,2020-12-01,100.000000,171,171,171,1,0.000000,96.000000,,,29,4959.000000
Treehouse,Entire home/apt,3,2021-01-01,100.000000,184,184,184,1,0.000000,96.000000,0.000000,,30,5520.000000
Treehouse,Entire home/apt,3,2021-02-01,100.000000,180,180,180,1,0.000000,97.000000,0.000000,,24,4320.000000
Treehouse,Entire home/apt,3,2021-03-01,100.000000,180,180,180,1,0.000000,97.000000,0.000000,,30,5400.000000
Villa,Entire home/apt,1,2020-05-01,100.000000,160,160,160,1,0.000000,80.000000,,,30,4800.000000
Villa,Entire home/apt,1,2020-06-01,100.000000,161,161,161,1,0.000000,80.000000,0.000000,,30,4830.000000
Villa,Entire home/apt,1,2020-07-01,100.000000,160,160,160,1,0.000000,80.000000,0.000000,,30,4800.000000
Villa,Entire home/apt,2,2020-05-01,100.000000,77,599,126,8,37.500000,97.250000,,,214,5291.250000
Villa,Entire home/apt,2,2020-06-01,100.000000,76,599,124.5,8,37.500000,97.250000,0.000000,,180,4270.750000
Villa,Entire home/apt,2,2020-07-01,100.000000,76,600,125.5,7,42.857100,96.857143,-12.500000,,176,5554.285714
Villa,Entire home/apt,3,2020-05-01,100.000000,95,181,142.5,4,75.000000,97.250000,,,86,3035.500000
Villa,Entire home/apt,3,2020-06-01,100.000000,135,180,165,3,66.666700,97.000000,-25.000000,,71,3795.000000
Villa,Entire home/apt,3,2020-07-01,100.000000,135,180,157.5,2,100.000000,97.500000,-33.333300,,29,2250.000000
Villa,Entire home/apt,4,2020-05-01,100.000000,99,1999,195.5,21,23.809500,94.166667,,,341,4434.571429
Villa,Entire home/apt,4,2020-06-01,100.000000,99,1999,195,21,23.809500,93.888889,0.000000,,311,4009.809524
Villa,Entire home/apt,4,2020-07-01,100.000000,80,1650,172.5,17,17.647100,92.500000,-19.047600,,281,3913.705882
Villa,Entire home/apt,5,2020-05-01,100.000000,81,300,150,4,25.000000,97.000000,,,120,5107.500000
Villa,Entire home/apt,5,2020-06-01,100.000000,83,300,149.5,4,25.000000,97.000000,0.000000,,120,5115.000000
Villa,Entire home/apt,5,2020-07-01,100.000000,81,300,149.5,4,25.000000,97.000000,0.000000,,120,5100.000000
Villa,Entire home/apt,6,2020-05-01,100.000000,81,1549,355,17,47.058800,96.714286,,,369,6086.368421
Villa,Entire home/apt,6,2020-06-01,100.000000,82,1550,355,17,47.058800,96.714286,5.263200,,382,6351.200000
Villa,Entire home/apt,6,2020-07-01,100.000000,82,1550,293.5,16,43.750000,96.461538,-10.000000,,378,8752.166667
Villa,Entire home/apt,7,2020-05-01,100.000000,99,501,341,3,66.666700,92.333333,,,90,7810.000000
Villa,Entire home/apt,7,2020-06-01,100.000000,100,500,340,3,66.666700,92.333333,0.000000,,75,5300.000000
Villa,Entire home/apt,7,2020-07-01,100.000000,100,500,340,3,66.666700,92.333333,0.000000,,87,7300.000000
Villa,Entire home/apt,8,2020-05-01,100.000000,200,1851,837,16,18.750000,96.000000,,,391,17169.526316
Villa,Entire home/apt,8,2020-06-01,100.000000,200,1851,837.5,17,17.647100,96.000000,0.000000,,398,17495.421053
Villa,Entire home/apt,8,2020-07-01,100.000000,250,1850,837,16,18.750000,96.125000,-10.526300,,417,21187.235294
Villa,Entire home/apt,9,2020-05-01,100.000000,333,840,586.5,2,0.000000,94.000000,,,60,17595.000000
Villa,Entire home/apt,9,2020-06-01,100.000000,333,840,586.5,2,0.000000,94.000000,0.000000,,51,13815.000000
Villa,Entire home/apt,9,2020-07-01,100.000000,334,839,586.5,2,0.000000,94.000000,0.000000,,55,16002.500000
Villa,Entire home/apt,10,2020-05-01,100.000000,178,1999,925.5,8,0.000000,95.428571,,,139,10472.500000
Villa,Entire home/apt,10,2020-06-01,100.000000,180,1999,925,8,0.000000,95.428571,0.000000,,151,10693.300000
Villa,Entire home/apt,10,2020-07-01,100.000000,178,1976,925,7,0.000000,94.666667,-20.000000,,162,15893.500000
Villa,Entire home/apt,11,2020-05-01,100.000000,1189,1500,1344.5,2,0.000000,99.500000,,,60,40335.000000
Villa,Entire home/apt,11,2020-06-01,100.000000,1190,1500,1345,2,0.000000,99.500000,0.000000,,51,33600.000000
Villa,Entire home/apt,11,2020-07-01,100.000000,1500,1500,1500,1,0.000000,99.000000,-50.000000,,28,42000.000000
Villa,Entire home/apt,12,2020-05-01,100.000000,1200,1990,1475,5,20.000000,98.000000,,,150,44040.000000
Villa,Entire home/apt,12,2020-06-01,100.000000,1200,1500,1324.5,4,25.000000,99.500000,-20.000000,,90,31117.500000
Villa,Entire home/apt,12,2020-07-01,100.000000,553,1450,1001.5,2,50.000000,97.500000,-50.000000,,60,30045.000000
Villa,Entire home/apt,13,2020-05-01,100.000000,901,901,901,1,0.000000,100.000000,,,0,0.000000
Villa,Entire home/apt,13,2020-06-01,100.000000,901,901,901,1,0.000000,100.000000,0.000000,,0,0.000000
Villa,Entire home/apt,13,2020-07-01,100.000000,900,900,900,1,0.000000,100.000000,0.000000,,0,0.000000
Villa,Entire home/apt,14,2020-05-01,100.000000,268,1800,1034,2,0.000000,90.666667,,,90,23360.000000
Villa,Entire home/apt,14,2020-06-01,100.000000,268,1800,1034,2,0.000000,90.666667,0.000000,,64,7760.000000
Villa,Entire home/apt,14,2020-07-01,100.000000,1800,1800,1800,1,0.000000,93.000000,-66.666700,,17,30600.000000
Villa,Entire home/apt,15,2020-05-01,100.000000,220,220,220,1,0.000000,92.000000,,,10,2200.000000
Villa,Entire home/apt,16,2020-05-01,100.000000,552,1690,1259.5,3,66.666700,97.250000,,,109,34189.500000
Villa,Entire home/apt,16,2020-06-01,100.000000,552,1690,1260,3,66.666700,97.500000,0.000000,,37,11987.500000
Villa,Entire home/apt,16,2020-07-01,100.000000,1140,1690,1535,2,50.000000,98.000000,-25.000000,,18,8110.000000
Villa,Private room,1,2020-05-01,100.000000,21,129,50,38,10.526300,90.441860,,,1202,1081.730159
Villa,Private room,1,2020-06-01,100.000000,22,129,49,39,10.256400,90.511111,3.174600,,1223,1058.600000
Villa,Private room,1,2020-07-01,100.000000,21,128,45.5,36,8.333300,89.700000,-10.769200,,1023,965.155172
Villa,Private room,2,2020-05-01,100.000000,28,600,62.5,64,9.375000,92.666667,,,1227,1246.726190
Villa,Private room,2,2020-06-01,100.000000,29,601,63,65,9.230800,92.885246,4.761900,,1357,1289.363636
Villa,Private room,2,2020-07-01,100.000000,29,599,65,59,8.474600,92.540000,-15.909100,,1111,1402.621622
Villa,Private room,3,2020-05-01,100.000000,31,136,80,6,0.000000,92.000000,,,93,904.333333
Villa,Private room,3,2020-06-01,100.000000,30,138,80,7,0.000000,92.200000,16.666700,,93,771.142857
Villa,Private room,3,2020-07-01,100.000000,30,137,80,7,0.000000,92.200000,0.000000,,93,767.000000
Villa,Private room,4,2020-05-01,100.000000,31,268,82,9,0.000000,96.142857,,,121,1213.800000
Villa,Private room,4,2020-06-01,100.000000,30,268,81.5,9,0.000000,96.142857,0.000000,,151,1342.800000
Villa,Private room,4,2020-07-01,100.000000,45,200,82.5,8,0.000000,94.833333,-20.000000,,92,579.875000
Villa,Private room,5,2020-05-01,100.000000,95,100,97.5,2,0.000000,96.000000,,,30,1425.000000
Villa,Private room,5,2020-06-01,100.000000,94,100,97,2,0.000000,96.000000,0.000000,,30,1410.000000
Villa,Private room,5,2020-07-01,100.000000,95,100,97.5,2,0.000000,96.000000,0.000000,,30,1425.000000
Villa,Private room,6,2020-07-01,100.000000,240,240,240,1,0.000000,100.000000,,,0,0.000000
Villa,Private room,7,2020-05-01,100.000000,390,390,390,1,0.000000,,,,0,0.000000
Villa,Private room,7,2020-06-01,100.000000,389,389,389,1,0.000000,,0.000000,,0,0.000000
Villa,Shared room,1,2020-05-01,100.000000,37,51,50,3,0.000000,,,,90,1370.000000
Villa,Shared room,1,2020-06-01,100.000000,49,50,49.5,2,0.000000,,-33.333300,,60,1485.000000
Villa,Shared room,1,2020-07-01,100.000000,49,49,49,1,0.000000,,-50.000000,,30,1470.000000
Villa,Shared room,2,2020-05-01,100.000000,150,151,150.5,2,0.000000,20.000000,,,30,2250.000000
Villa,Shared room,2,2020-06-01,100.000000,150,151,150.5,2,0.000000,20.000000,0.000000,,30,2250.000000
Villa,Shared room,2,2020-07-01,100.000000,150,150,150,1,0.000000,20.000000,-50.000000,,0,0.000000
Villa,Shared room,4,2020-05-01,100.000000,51,87,69,2,0.000000,40.000000,,,2,69.000000
Villa,Shared room,4,2020-06-01,100.000000,51,87,69,2,0.000000,40.000000,0.000000,,2,69.000000
Villa,Shared room,4,2020-07-01,100.000000,50,88,69,2,0.000000,40.000000,0.000000,,2,69.000000
Villa,Shared room,6,2020-05-01,100.000000,58,58,58,1,0.000000,,,,1,58.000000
Villa,Shared room,6,2020-06-01,100.000000,59,59,59,1,0.000000,,0.000000,,1,59.000000
Villa,Shared room,6,2020-07-01,100.000000,59,59,59,1,0.000000,,0.000000,,1,59.000000
Yurt,Entire home/apt,2,2020-05-01,100.000000,124,124,124,1,0.000000,96.000000,,,30,3720.000000
Yurt,Entire home/apt,2,2020-06-01,100.000000,124,124,124,1,0.000000,96.000000,0.000000,,30,3720.000000
Yurt,Entire home/apt,2,2020-07-01,100.000000,123,123,123,1,0.000000,96.000000,0.000000,,30,3690.000000
Yurt,Entire home/apt,2,2020-08-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Entire home/apt,2,2020-09-01,100.000000,101,101,101,1,0.000000,96.000000,0.000000,,30,3030.000000
Yurt,Entire home/apt,2,2020-10-01,100.000000,101,101,101,1,0.000000,96.000000,0.000000,,30,3030.000000
Yurt,Entire home/apt,2,2020-11-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Entire home/apt,2,2020-12-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Entire home/apt,2,2021-01-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Entire home/apt,2,2021-02-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Entire home/apt,2,2021-03-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Entire home/apt,2,2021-04-01,100.000000,100,100,100,1,0.000000,96.000000,0.000000,,30,3000.000000
Yurt,Private room,2,2020-05-01,100.000000,51,250,150.5,2,0.000000,93.000000,,,4,201.500000
Yurt,Private room,2,2020-06-01,100.000000,250,250,250,1,0.000000,93.000000,-50.000000,,1,250.000000
Yurt,Private room,2,2020-07-01,100.000000,250,250,250,1,0.000000,93.000000,0.000000,,1,250.000000
Entire floor,Entire home/apt,5,2021-03-01,100.000000,677,677,677,1,0.000000,,0.000000,,30,20310.000000
Entire floor,Entire home/apt,5,2021-04-01,100.000000,677,677,677,1,0.000000,,0.000000,,30,20310.000000
Entire guest suite,Entire home/apt,1,2020-08-01,100.000000,48,150,81,16,37.500000,97.692308,,,231,1294.437500
Entire guest suite,Entire home/apt,1,2020-09-01,100.000000,42,150,81,16,37.500000,97.857143,6.250000,,280,1413.941176
Entire guest suite,Entire home/apt,1,2020-10-01,100.000000,40,150,81,15,40.000000,98.500000,-11.764700,,272,1384.933333
Entire guest suite,Entire home/apt,1,2020-11-01,100.000000,40,150,80,15,40.000000,98.384615,0.000000,,277,1382.333333
Entire guest suite,Entire home/apt,1,2020-12-01,100.000000,41,122,79.5,15,40.000000,98.166667,0.000000,,284,1333.600000
Entire guest suite,Entire home/apt,1,2021-01-01,100.000000,45,166,79.5,13,38.461500,98.000000,-13.333300,,226,1236.076923
Entire guest suite,Entire home/apt,1,2021-02-01,100.000000,45,184,80,15,33.333300,95.769231,23.076900,,269,1303.187500
Entire guest suite,Entire home/apt,1,2021-03-01,100.000000,45,184,79,15,40.000000,96.538462,-6.250000,,257,1246.333333
Entire guest suite,Entire home/apt,1,2021-04-01,100.000000,45,184,79,14,35.714300,97.083333,-6.666700,,247,1253.285714
Entire guest suite,Entire home/apt,2,2020-08-01,100.000000,40,997,98.5,267,48.314600,95.467742,,,4508,1775.400709
Entire guest suite,Entire home/apt,2,2020-09-01,100.000000,39,997,105.5,289,47.750900,95.134868,40.425500,,6482,1910.398990
Entire guest suite,Entire home/apt,2,2020-10-01,100.000000,36,997,110,286,48.251700,95.900763,-9.596000,,5966,2023.458101
Entire guest suite,Entire home/apt,2,2020-11-01,100.000000,33,997,110,289,47.058800,95.984791,0.558700,,5865,1961.905556
Entire guest suite,Entire home/apt,2,2020-12-01,100.000000,37,997,116,296,46.283800,95.872727,2.500000,,8453,3177.544715
Entire guest suite,Entire home/apt,2,2021-01-01,100.000000,31,1795,110.5,300,45.000000,95.956204,1.626000,,6919,2760.210667
